Product_ID,Product_Name,Category,Brand,Price,Rating,Description,Seller,City,State,Stock_Quantity,Discount_Percentage
P00196,Philips Home Appliance Model 9302,Home Appliances,Philips,31169,3.5,Philips home appliances product with premium features.,Seller_134,Ahmedabad,Delhi,313,36
P00197,Noise Electronic Model 3379,Electronics,Noise,32447,3.3,Noise electronics product with premium features.,Seller_38,Ahmedabad,Delhi,460,56
P00198,Vivo Mobile Model 5336,Mobiles,Vivo,91374,4.4,Vivo mobiles product with premium features.,Seller_282,Hyderabad,Karnataka,435,20
P00199,Sony Electronic Model 6022,Electronics,Sony,133666,3.4,Sony electronics product with premium features.,Seller_103,Delhi,Delhi,404,63
P00200,Realme Mobile Model 9177,Mobiles,Realme,97006,3.9,Realme mobiles product with premium features.,Seller_283,Delhi,Tamil Nadu,452,11
P00201,Realme Mobile Model 6623,Mobiles,Realme,125778,4.1,Realme mobiles product with premium features.,Seller_394,Kolkata,Gujarat,294,9
P00202,Lenovo Laptop Model 1315,Laptops,Lenovo,118257,3.9,Lenovo laptops product with premium features.,Seller_265,Chennai,Delhi,449,70
P00203,Sony Electronic Model 2214,Electronics,Sony,113707,4,Sony electronics product with premium features.,Seller_445,Pune,Gujarat,63,66
P00204,Lenovo Laptop Model 2797,Laptops,Lenovo,42757,3.6,Lenovo laptops product with premium features.,Seller_364,Bengaluru,Karnataka,485,66
P00205,Puma Clothin Model 4205,Clothing,Puma,51758,4.3,Puma clothing product with premium features.,Seller_283,Hyderabad,Delhi,320,38
P00206,LG Home Appliance Model 8334,Home Appliances,LG,44505,4.2,LG home appliances product with premium features.,Seller_298,Delhi,Delhi,337,43
P00207,LG Home Appliance Model 564,Home Appliances,LG,21591,3.1,LG home appliances product with premium features.,Seller_329,Hyderabad,West Bengal,107,53
P00208,LG Home Appliance Model 8259,Home Appliances,LG,143318,3.6,LG home appliances product with premium features.,Seller_490,Hyderabad,Telangana,125,51
P00209,Wrogn Clothin Model 1295,Clothing,Wrogn,16004,3.3,Wrogn clothing product with premium features.,Seller_213,Ahmedabad,Telangana,104,43
P00210,Samsung Home Appliance Model 5221,Home Appliances,Samsung,84005,4.5,Samsung home appliances product with premium features.,Seller_441,Chennai,Telangana,66,47
P00211,LG Home Appliance Model 5328,Home Appliances,LG,63669,3.9,LG home appliances product with premium features.,Seller_137,Ahmedabad,Delhi,72,12
P00212,Realme Mobile Model 6393,Mobiles,Realme,109910,3.5,Realme mobiles product with premium features.,Seller_444,Delhi,Gujarat,167,40
P00213,Dell Laptop Model 8263,Laptops,Dell,135231,3.9,Dell laptops product with premium features.,Seller_451,Hyderabad,Telangana,11,11
P00214,Bata Footwea Model 4044,Footwear,Bata,56697,4.2,Bata footwear product with premium features.,Seller_25,Pune,Karnataka,253,60
P00215,Roadster Clothin Model 233,Clothing,Roadster,28478,3.9,Roadster clothing product with premium features.,Seller_452,Hyderabad,West Bengal,187,51
P00216,Puma Clothin Model 6663,Clothing,Puma,13709,4.1,Puma clothing product with premium features.,Seller_100,Chennai,Tamil Nadu,147,9
P00217,Bata Footwea Model 9108,Footwear,Bata,73626,4.7,Bata footwear product with premium features.,Seller_320,Mumbai,Delhi,499,12
P00218,Puma Footwea Model 5655,Footwear,Puma,146531,4.9,Puma footwear product with premium features.,Seller_387,Delhi,Delhi,308,65
P00219,Nike Footwea Model 842,Footwear,Nike,10500,3.3,Nike footwear product with premium features.,Seller_171,Ahmedabad,Tamil Nadu,233,19
P00220,Samsung Home Appliance Model 5473,Home Appliances,Samsung,83799,3.3,Samsung home appliances product with premium features.,Seller_316,Hyderabad,Tamil Nadu,172,64
P00221,Philips Home Appliance Model 9322,Home Appliances,Philips,78887,3.9,Philips home appliances product with premium features.,Seller_9,Chennai,Karnataka,344,14
P00222,Puma Footwea Model 536,Footwear,Puma,124709,3.5,Puma footwear product with premium features.,Seller_336,Bengaluru,West Bengal,26,61
P00223,Acer Laptop Model 6329,Laptops,Acer,39037,4.6,Acer laptops product with premium features.,Seller_125,Pune,Tamil Nadu,485,14
P00224,HP Laptop Model 7325,Laptops,HP,82531,3.8,HP laptops product with premium features.,Seller_212,Bengaluru,Telangana,256,60
P00225,Boat Electronic Model 2362,Electronics,Boat,136268,3.4,Boat electronics product with premium features.,Seller_167,Ahmedabad,Tamil Nadu,192,40
P00226,Asus Laptop Model 8834,Laptops,Asus,90037,4.1,Asus laptops product with premium features.,Seller_347,Hyderabad,Tamil Nadu,247,24
P00227,Lenovo Laptop Model 9243,Laptops,Lenovo,78548,3.4,Lenovo laptops product with premium features.,Seller_499,Hyderabad,Gujarat,147,26
P00228,Noise Electronic Model 5294,Electronics,Noise,126076,3.7,Noise electronics product with premium features.,Seller_479,Hyderabad,Karnataka,62,69
P00229,Bata Footwea Model 5754,Footwear,Bata,38696,3.6,Bata footwear product with premium features.,Seller_148,Mumbai,Karnataka,473,56
P00230,JBL Electronic Model 7949,Electronics,JBL,56394,3.4,JBL electronics product with premium features.,Seller_276,Hyderabad,Tamil Nadu,356,34
P00231,HP Laptop Model 9714,Laptops,HP,63025,3.5,HP laptops product with premium features.,Seller_343,Bengaluru,West Bengal,119,6
P00232,OnePlus Mobile Model 5511,Mobiles,OnePlus,124136,3.2,OnePlus mobiles product with premium features.,Seller_395,Delhi,Maharashtra,493,70
P00233,Asus Laptop Model 7893,Laptops,Asus,125459,4.3,Asus laptops product with premium features.,Seller_388,Hyderabad,Karnataka,146,7
P00234,Vivo Mobile Model 9506,Mobiles,Vivo,61174,4.1,Vivo mobiles product with premium features.,Seller_371,Pune,Delhi,213,22
P00235,OnePlus Mobile Model 8216,Mobiles,OnePlus,49139,4.9,OnePlus mobiles product with premium features.,Seller_493,Hyderabad,Maharashtra,4,38
P00236,LG Home Appliance Model 5589,Home Appliances,LG,74895,3.9,LG home appliances product with premium features.,Seller_329,Ahmedabad,Delhi,435,64
P00237,Puma Footwea Model 3259,Footwear,Puma,29828,3.7,Puma footwear product with premium features.,Seller_375,Ahmedabad,West Bengal,131,23
P00238,Vivo Mobile Model 5623,Mobiles,Vivo,77637,4.1,Vivo mobiles product with premium features.,Seller_388,Bengaluru,Delhi,312,51
P00239,Puma Footwea Model 1521,Footwear,Puma,105375,4.3,Puma footwear product with premium features.,Seller_95,Delhi,Telangana,165,31
P00240,Realme Mobile Model 6384,Mobiles,Realme,62039,3.9,Realme mobiles product with premium features.,Seller_137,Chennai,Karnataka,298,1
P00241,Allen Solly Clothin Model 3971,Clothing,Allen Solly,16584,4.3,Allen Solly clothing product with premium features.,Seller_239,Hyderabad,Delhi,207,64
P00242,JBL Electronic Model 2023,Electronics,JBL,77641,3.7,JBL electronics product with premium features.,Seller_114,Bengaluru,Delhi,244,19
P00243,Puma Footwea Model 6913,Footwear,Puma,144277,4.8,Puma footwear product with premium features.,Seller_388,Bengaluru,Gujarat,126,10
P00244,Philips Home Appliance Model 8753,Home Appliances,Philips,95138,3.2,Philips home appliances product with premium features.,Seller_289,Mumbai,Maharashtra,424,70
P00245,Samsung Home Appliance Model 9483,Home Appliances,Samsung,140981,3.3,Samsung home appliances product with premium features.,Seller_168,Ahmedabad,Maharashtra,348,26
P00246,Noise Electronic Model 1589,Electronics,Noise,134090,3.9,Noise electronics product with premium features.,Seller_29,Ahmedabad,Delhi,262,53
P00247,Nike Footwea Model 9255,Footwear,Nike,121508,4.3,Nike footwear product with premium features.,Seller_158,Pune,Telangana,130,0
P00248,Sony Electronic Model 9575,Electronics,Sony,19443,3.1,Sony electronics product with premium features.,Seller_177,Mumbai,Tamil Nadu,30,8
P00249,Nike Footwea Model 4803,Footwear,Nike,107481,3.4,Nike footwear product with premium features.,Seller_70,Kolkata,Karnataka,456,48
P00250,Bata Footwea Model 6254,Footwear,Bata,21336,4.4,Bata footwear product with premium features.,Seller_339,Delhi,West Bengal,440,44
P00251,Xiaomi Mobile Model 8902,Mobiles,Xiaomi,103336,4.1,Xiaomi mobiles product with premium features.,Seller_373,Bengaluru,Gujarat,1,2
P00252,Wrogn Clothin Model 9020,Clothing,Wrogn,111481,4.1,Wrogn clothing product with premium features.,Seller_422,Bengaluru,Delhi,235,44
P00253,Lenovo Laptop Model 3188,Laptops,Lenovo,29880,3.1,Lenovo laptops product with premium features.,Seller_339,Kolkata,Tamil Nadu,392,2
P00254,Dell Laptop Model 1202,Laptops,Dell,26748,4.2,Dell laptops product with premium features.,Seller_229,Pune,Delhi,379,5
P00255,Bata Footwea Model 3939,Footwear,Bata,141793,3.4,Bata footwear product with premium features.,Seller_443,Pune,Delhi,257,37
P00256,Acer Laptop Model 5324,Laptops,Acer,84359,3.5,Acer laptops product with premium features.,Seller_449,Delhi,West Bengal,266,28
P00257,Puma Footwea Model 4608,Footwear,Puma,16278,4.1,Puma footwear product with premium features.,Seller_303,Delhi,West Bengal,347,54
P00258,Philips Home Appliance Model 868,Home Appliances,Philips,90585,4.9,Philips home appliances product with premium features.,Seller_344,Kolkata,Gujarat,268,40
P00259,Noise Electronic Model 6788,Electronics,Noise,39415,3.6,Noise electronics product with premium features.,Seller_95,Ahmedabad,Delhi,434,28
P00260,Levis Clothin Model 7686,Clothing,Levis,15404,4.1,Levis clothing product with premium features.,Seller_496,Kolkata,Tamil Nadu,271,17
P00261,Adidas Footwea Model 4277,Footwear,Adidas,53602,3.7,Adidas footwear product with premium features.,Seller_41,Ahmedabad,Gujarat,189,11
P00262,Samsung Home Appliance Model 944,Home Appliances,Samsung,70674,3.8,Samsung home appliances product with premium features.,Seller_310,Pune,Gujarat,37,24
P00263,Samsung Home Appliance Model 7954,Home Appliances,Samsung,55058,4.7,Samsung home appliances product with premium features.,Seller_171,Hyderabad,Maharashtra,108,24
P00264,Boat Electronic Model 7946,Electronics,Boat,63893,4.4,Boat electronics product with premium features.,Seller_361,Bengaluru,Telangana,468,30
P00265,Whirlpool Home Appliance Model 4737,Home Appliances,Whirlpool,100087,3.9,Whirlpool home appliances product with premium features.,Seller_333,Chennai,Karnataka,133,46
P00266,Philips Home Appliance Model 7735,Home Appliances,Philips,26148,4.6,Philips home appliances product with premium features.,Seller_370,Ahmedabad,Gujarat,429,40
P00267,Lenovo Laptop Model 5226,Laptops,Lenovo,108808,3.1,Lenovo laptops product with premium features.,Seller_443,Bengaluru,West Bengal,74,2
P00268,Roadster Clothin Model 9668,Clothing,Roadster,109764,3.6,Roadster clothing product with premium features.,Seller_101,Chennai,Delhi,194,31
P00269,Puma Footwea Model 4316,Footwear,Puma,128388,4.9,Puma footwear product with premium features.,Seller_329,Ahmedabad,Telangana,86,45
P00270,Dell Laptop Model 9054,Laptops,Dell,128308,3.4,Dell laptops product with premium features.,Seller_456,Pune,Tamil Nadu,17,9
P00271,Boat Electronic Model 204,Electronics,Boat,108405,3.3,Boat electronics product with premium features.,Seller_323,Bengaluru,Maharashtra,362,19
P00272,Xiaomi Mobile Model 8385,Mobiles,Xiaomi,119839,3.7,Xiaomi mobiles product with premium features.,Seller_317,Ahmedabad,West Bengal,249,2
P00273,Apple Mobile Model 9138,Mobiles,Apple,108128,3,Apple mobiles product with premium features.,Seller_272,Hyderabad,Tamil Nadu,500,36
P00274,Apple Mobile Model 7154,Mobiles,Apple,47292,3.2,Apple mobiles product with premium features.,Seller_50,Delhi,Delhi,98,67
P00275,Allen Solly Clothin Model 4479,Clothing,Allen Solly,104343,3.2,Allen Solly clothing product with premium features.,Seller_492,Kolkata,Telangana,289,31
P00276,Sony Electronic Model 5014,Electronics,Sony,21432,4.3,Sony electronics product with premium features.,Seller_440,Pune,Maharashtra,207,48
P00277,Bata Footwea Model 1019,Footwear,Bata,2776,4.4,Bata footwear product with premium features.,Seller_43,Ahmedabad,Gujarat,222,42
P00278,LG Home Appliance Model 8753,Home Appliances,LG,11453,3.5,LG home appliances product with premium features.,Seller_462,Ahmedabad,Karnataka,23,9
P00279,JBL Electronic Model 8997,Electronics,JBL,148019,4.3,JBL electronics product with premium features.,Seller_92,Chennai,Maharashtra,492,26
P00280,Samsung Home Appliance Model 6625,Home Appliances,Samsung,20467,3.6,Samsung home appliances product with premium features.,Seller_289,Bengaluru,Tamil Nadu,427,49
P00281,JBL Electronic Model 6388,Electronics,JBL,36986,4.6,JBL electronics product with premium features.,Seller_353,Mumbai,Tamil Nadu,381,44
P00282,Samsung Mobile Model 7261,Mobiles,Samsung,61154,4.7,Samsung mobiles product with premium features.,Seller_175,Kolkata,Gujarat,167,3
P00283,JBL Electronic Model 7481,Electronics,JBL,128907,3.5,JBL electronics product with premium features.,Seller_284,Kolkata,Telangana,95,48
P00284,Apple Mobile Model 4939,Mobiles,Apple,64904,4.4,Apple mobiles product with premium features.,Seller_43,Hyderabad,Delhi,194,19
P00285,Noise Electronic Model 5288,Electronics,Noise,94854,3.2,Noise electronics product with premium features.,Seller_3,Hyderabad,Telangana,184,34
P00286,Xiaomi Mobile Model 1530,Mobiles,Xiaomi,49422,3.9,Xiaomi mobiles product with premium features.,Seller_286,Kolkata,Maharashtra,13,11
P00287,Roadster Clothin Model 1624,Clothing,Roadster,85346,4.7,Roadster clothing product with premium features.,Seller_7,Hyderabad,Telangana,198,10
P00288,Sony Electronic Model 9470,Electronics,Sony,136903,3.3,Sony electronics product with premium features.,Seller_195,Delhi,Delhi,137,38
P00289,Wrogn Clothin Model 2490,Clothing,Wrogn,16884,3.3,Wrogn clothing product with premium features.,Seller_142,Kolkata,Karnataka,247,9
P00290,Allen Solly Clothin Model 4140,Clothing,Allen Solly,130270,4.2,Allen Solly clothing product with premium features.,Seller_101,Ahmedabad,Maharashtra,69,38
P00291,OnePlus Mobile Model 5543,Mobiles,OnePlus,99884,4.6,OnePlus mobiles product with premium features.,Seller_169,Ahmedabad,Karnataka,220,17
P00292,Allen Solly Clothin Model 9983,Clothing,Allen Solly,52951,4,Allen Solly clothing product with premium features.,Seller_91,Kolkata,Karnataka,149,62
P00293,Samsung Home Appliance Model 5439,Home Appliances,Samsung,98879,3.6,Samsung home appliances product with premium features.,Seller_403,Kolkata,Karnataka,58,25
P00294,Samsung Home Appliance Model 9112,Home Appliances,Samsung,7354,4.9,Samsung home appliances product with premium features.,Seller_237,Bengaluru,Telangana,408,37
P00295,Boat Electronic Model 6803,Electronics,Boat,131188,3.3,Boat electronics product with premium features.,Seller_156,Bengaluru,Karnataka,337,19
P00296,Noise Electronic Model 6276,Electronics,Noise,19688,3.9,Noise electronics product with premium features.,Seller_307,Ahmedabad,Tamil Nadu,205,68
P00297,Philips Home Appliance Model 9007,Home Appliances,Philips,9936,4.6,Philips home appliances product with premium features.,Seller_185,Mumbai,Maharashtra,393,31
P00298,JBL Electronic Model 2825,Electronics,JBL,11911,4.1,JBL electronics product with premium features.,Seller_331,Kolkata,Gujarat,169,55
P00299,Samsung Mobile Model 1715,Mobiles,Samsung,68125,3.4,Samsung mobiles product with premium features.,Seller_383,Bengaluru,Telangana,191,50
P00300,Adidas Footwea Model 5751,Footwear,Adidas,6737,4,Adidas footwear product with premium features.,Seller_152,Kolkata,Maharashtra,59,18
P00301,Allen Solly Clothin Model 5720,Clothing,Allen Solly,119661,4.6,Allen Solly clothing product with premium features.,Seller_267,Ahmedabad,Karnataka,243,12
P00302,Bata Footwea Model 5325,Footwear,Bata,17908,3.6,Bata footwear product with premium features.,Seller_415,Mumbai,Maharashtra,434,43
P00303,Boat Electronic Model 2792,Electronics,Boat,64239,4,Boat electronics product with premium features.,Seller_283,Delhi,Karnataka,286,54
P00304,Adidas Footwea Model 6736,Footwear,Adidas,48651,3.4,Adidas footwear product with premium features.,Seller_337,Kolkata,Telangana,14,25
P00305,Bata Footwea Model 6470,Footwear,Bata,1465,4.4,Bata footwear product with premium features.,Seller_106,Hyderabad,Gujarat,360,8
P00306,LG Home Appliance Model 8896,Home Appliances,LG,49309,3.7,LG home appliances product with premium features.,Seller_101,Ahmedabad,Maharashtra,134,62
P00307,Whirlpool Home Appliance Model 9880,Home Appliances,Whirlpool,102178,4.2,Whirlpool home appliances product with premium features.,Seller_301,Mumbai,Karnataka,180,58
P00308,Samsung Home Appliance Model 4973,Home Appliances,Samsung,22516,4.3,Samsung home appliances product with premium features.,Seller_161,Mumbai,Delhi,156,14
P00309,Lenovo Laptop Model 2416,Laptops,Lenovo,134208,3.8,Lenovo laptops product with premium features.,Seller_306,Delhi,Tamil Nadu,196,54
P00310,Asus Laptop Model 8904,Laptops,Asus,45711,4.1,Asus laptops product with premium features.,Seller_251,Hyderabad,Delhi,95,40
P00311,Nike Footwea Model 5982,Footwear,Nike,2811,4,Nike footwear product with premium features.,Seller_100,Kolkata,Tamil Nadu,258,63
P00312,Bata Footwea Model 6909,Footwear,Bata,116652,4,Bata footwear product with premium features.,Seller_43,Pune,Gujarat,389,28
P00313,Puma Clothin Model 4603,Clothing,Puma,59240,4.1,Puma clothing product with premium features.,Seller_87,Ahmedabad,Tamil Nadu,380,63
